departure_time,arrival_time,edge,origin,dest,predicted_time,actual_time,congestion_ratio,is_congested
56,62,7->2,7,2,5,6,1.2,False
56,62,7->2,7,2,5,6,1.2,False
57,62,5->1,5,1,6,5,0.8333333333333334,False
58,62,4->6,4,6,7,4,0.5714285714285714,False
58,62,4->6,4,6,7,4,0.5714285714285714,False
58,62,4->6,4,6,7,4,0.5714285714285714,False
58,62,4->6,4,6,7,4,0.5714285714285714,False
49,63,7->3,7,3,7,14,2.0,True
50,63,1->2,1,2,10,13,1.3,True
50,63,1->2,1,2,10,13,1.3,True
55,63,5->2,5,2,6,8,1.3333333333333333,True
56,63,7->3,7,3,7,7,1.0,False
56,63,7->3,7,3,7,7,1.0,False
56,63,4->1,4,1,8,7,0.875,False
56,63,5->2,5,2,6,7,1.1666666666666667,False
56,63,0->3,0,3,6,7,1.1666666666666667,False
57,63,4->6,4,6,7,6,0.8571428571428571,False
57,63,5->1,5,1,6,6,1.0,False
57,63,5->1,5,1,6,6,1.0,False
57,63,5->1,5,1,6,6,1.0,False
57,63,5->1,5,1,6,6,1.0,False
57,63,5->1,5,1,6,6,1.0,False
57,63,5->1,5,1,6,6,1.0,False
57,63,5->3,5,3,10,6,0.6,False
57,63,5->3,5,3,10,6,0.6,False
57,63,5->2,5,2,6,6,1.0,False
57,63,5->2,5,2,6,6,1.0,False
57,63,5->2,5,2,6,6,1.0,False
57,63,5->2,5,2,6,6,1.0,False
57,63,5->2,5,2,6,6,1.0,False
57,63,5->2,5,2,6,6,1.0,False
57,63,5->2,5,2,6,6,1.0,False
58,63,4->1,4,1,8,5,0.625,False
59,63,4->6,4,6,7,4,0.5714285714285714,False
51,64,4->2,4,2,10,13,1.3,True
53,64,7->3,7,3,7,11,1.5714285714285714,True
56,64,4->1,4,1,8,8,1.0,False
56,64,5->2,5,2,6,8,1.3333333333333333,True
56,64,5->2,5,2,6,8,1.3333333333333333,True
56,64,5->2,5,2,6,8,1.3333333333333333,True
57,64,0->3,0,3,6,7,1.1666666666666667,False
58,64,7->2,7,2,5,6,1.2,False
59,64,4->6,4,6,7,5,0.7142857142857143,False
59,64,0->3,0,3,6,5,0.8333333333333334,False
59,64,0->3,0,3,6,5,0.8333333333333334,False
59,64,0->3,0,3,6,5,0.8333333333333334,False
60,64,5->1,5,1,6,4,0.6666666666666666,False
51,65,1->5,1,5,6,14,2.3333333333333335,True
51,65,1->5,1,5,6,14,2.3333333333333335,True
51,65,1->5,1,5,6,14,2.3333333333333335,True
51,65,1->5,1,5,6,14,2.3333333333333335,True
55,65,5->1,5,1,6,10,1.6666666666666667,True
57,65,7->3,7,3,7,8,1.1428571428571428,False
58,65,4->1,4,1,8,7,0.875,False
58,65,7->2,7,2,5,7,1.4,True
58,65,7->2,7,2,5,7,1.4,True
58,65,7->2,7,2,5,7,1.4,True
59,65,5->1,5,1,6,6,1.0,False
59,65,5->1,5,1,6,6,1.0,False
59,65,4->1,4,1,8,6,0.75,False
59,65,0->6,0,6,8,6,0.75,False
59,65,0->6,0,6,8,6,0.75,False
60,65,7->2,7,2,5,5,1.0,False
55,66,5->1,5,1,6,11,1.8333333333333333,True
57,66,5->2,5,2,6,9,1.5,True
58,66,0->5,0,5,5,8,1.6,True
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
59,66,4->6,4,6,7,7,1.0,False
59,66,5->1,5,1,6,7,1.1666666666666667,False
59,66,5->1,5,1,6,7,1.1666666666666667,False
59,66,0->3,0,3,6,7,1.1666666666666667,False
59,66,0->6,0,6,8,7,0.875,False
59,66,7->2,7,2,5,7,1.4,True
59,66,7->2,7,2,5,7,1.4,True
62,66,0->6,0,6,8,4,0.5,False
62,66,0->6,0,6,8,4,0.5,False
62,66,0->6,0,6,8,4,0.5,False
53,67,7->3,7,3,7,14,2.0,True
59,67,5->1,5,1,6,8,1.3333333333333333,True
59,67,0->3,0,3,6,8,1.3333333333333333,True
60,67,7->1,7,1,11,7,0.6363636363636364,False
60,67,0->1,0,1,9,7,0.7777777777777778,False
60,67,4->1,4,1,8,7,0.875,False
60,67,4->1,4,1,8,7,0.875,False
60,67,4->1,4,1,8,7,0.875,False
62,67,0->6,0,6,8,5,0.625,False
63,67,2->6,2,6,13,4,0.3076923076923077,False
55,68,5->1,5,1,6,13,2.1666666666666665,True
55,68,5->1,5,1,6,13,2.1666666666666665,True
57,68,5->2,5,2,6,11,1.8333333333333333,True
60,68,0->6,0,6,8,8,1.0,False
60,68,0->6,0,6,8,8,1.0,False
60,68,0->6,0,6,8,8,1.0,False
60,68,0->6,0,6,8,8,1.0,False
61,68,3->1,3,1,12,7,0.5833333333333334,False
61,68,3->7,3,7,5,7,1.4,True
62,68,0->6,0,6,8,6,0.75,False
63,68,3->7,3,7,5,5,1.0,False
63,68,3->6,3,6,13,5,0.38461538461538464,False
64,68,2->1,2,1,10,4,0.4,False
64,68,4->1,4,1,8,4,0.5,False
64,68,2->0,2,0,6,4,0.6666666666666666,False
55,69,5->1,5,1,6,14,2.3333333333333335,True
60,69,0->6,0,6,8,9,1.125,False
62,69,3->1,3,1,12,7,0.5833333333333334,False
62,69,3->1,3,1,12,7,0.5833333333333334,False
62,69,3->7,3,7,5,7,1.4,True
62,69,3->7,3,7,5,7,1.4,True
62,69,3->7,3,7,5,7,1.4,True
62,69,0->5,0,5,5,7,1.4,True
62,69,2->5,2,5,6,7,1.1666666666666667,False
63,69,3->7,3,7,5,6,1.2,False
63,69,4->6,4,6,7,6,0.8571428571428571,False
63,69,4->6,4,6,7,6,0.8571428571428571,False
63,69,4->6,4,6,7,6,0.8571428571428571,False
63,69,3->6,3,6,13,6,0.46153846153846156,False
63,69,1->5,1,5,6,6,1.0,False
65,69,3->6,3,6,13,4,0.3076923076923077,False
62,70,0->5,0,5,5,8,1.6,True
62,70,0->5,0,5,5,8,1.6,True
62,70,2->1,2,1,10,8,0.8,False
62,70,2->1,2,1,10,8,0.8,False
62,70,0->6,0,6,8,8,1.0,False
63,70,4->6,4,6,7,7,1.0,False
63,70,2->5,2,5,6,7,1.1666666666666667,False
63,70,2->5,2,5,6,7,1.1666666666666667,False
63,70,2->5,2,5,6,7,1.1666666666666667,False
63,70,3->6,3,6,13,7,0.5384615384615384,False
64,70,3->7,3,7,5,6,1.2,False
64,70,3->7,3,7,5,6,1.2,False
64,70,2->5,2,5,6,6,1.0,False
64,70,2->5,2,5,6,6,1.0,False
64,70,2->5,2,5,6,6,1.0,False
64,70,2->5,2,5,6,6,1.0,False
64,70,3->0,3,0,7,6,0.8571428571428571,False
65,70,2->5,2,5,6,5,0.8333333333333334,False
65,70,3->6,3,6,13,5,0.38461538461538464,False
61,71,3->7,3,7,5,10,2.0,True
61,71,3->6,3,6,13,10,0.7692307692307693,False
62,71,2->1,2,1,10,9,0.9,False
62,71,4->1,4,1,8,9,1.125,False
64,71,4->6,4,6,7,7,1.0,False
64,71,2->5,2,5,6,7,1.1666666666666667,False
64,71,2->5,2,5,6,7,1.1666666666666667,False
64,71,3->0,3,0,7,7,1.0,False
64,71,2->1,2,1,10,7,0.7,False
64,71,2->1,2,1,10,7,0.7,False
64,71,2->1,2,1,10,7,0.7,False
64,71,2->1,2,1,10,7,0.7,False
64,71,2->1,2,1,10,7,0.7,False
66,71,1->6,1,6,13,5,0.38461538461538464,False
61,72,0->6,0,6,8,11,1.375,True
62,72,2->1,2,1,10,10,1.0,False
62,72,4->1,4,1,8,10,1.25,True
62,72,0->6,0,6,8,10,1.25,True
64,72,3->7,3,7,5,8,1.6,True
64,72,2->1,2,1,10,8,0.8,False
64,72,2->1,2,1,10,8,0.8,False
65,72,4->6,4,6,7,7,1.0,False
65,72,2->5,2,5,6,7,1.1666666666666667,False
65,72,2->5,2,5,6,7,1.1666666666666667,False
65,72,2->7,2,7,5,7,1.4,True
65,72,2->0,2,0,6,7,1.1666666666666667,False
65,72,2->0,2,0,6,7,1.1666666666666667,False
67,72,3->2,3,2,9,5,0.5555555555555556,False
67,72,3->2,3,2,9,5,0.5555555555555556,False
67,72,3->2,3,2,9,5,0.5555555555555556,False
68,72,3->2,3,2,9,4,0.4444444444444444,False
61,73,3->1,3,1,12,12,1.0,False
61,73,3->7,3,7,5,12,2.4,True
63,73,2->0,2,0,6,10,1.6666666666666667,True
64,73,3->7,3,7,5,9,1.8,True
64,73,4->6,4,6,7,9,1.2857142857142858,True
64,73,4->6,4,6,7,9,1.2857142857142858,True
65,73,2->0,2,0,6,8,1.3333333333333333,True
66,73,4->6,4,6,7,7,1.0,False
66,73,2->5,2,5,6,7,1.1666666666666667,False
66,73,7->6,7,6,11,7,0.6363636363636364,False
66,73,7->6,7,6,11,7,0.6363636363636364,False
66,73,0->6,0,6,8,7,0.875,False
67,73,4->6,4,6,7,6,0.8571428571428571,False
67,73,4->6,4,6,7,6,0.8571428571428571,False
67,73,7->5,7,5,6,6,1.0,False
68,73,0->2,0,2,6,5,0.8333333333333334,False
68,73,1->5,1,5,6,5,0.8333333333333334,False
68,73,1->5,1,5,6,5,0.8333333333333334,False
68,73,3->2,3,2,9,5,0.5555555555555556,False
68,73,3->2,3,2,9,5,0.5555555555555556,False
69,73,3->2,3,2,9,4,0.4444444444444444,False
64,74,3->7,3,7,5,10,2.0,True
64,74,4->6,4,6,7,10,1.4285714285714286,True
64,74,4->6,4,6,7,10,1.4285714285714286,True
64,74,4->6,4,6,7,10,1.4285714285714286,True
64,74,4->6,4,6,7,10,1.4285714285714286,True
64,74,2->0,2,0,6,10,1.6666666666666667,True
66,74,4->6,4,6,7,8,1.1428571428571428,False
66,74,4->6,4,6,7,8,1.1428571428571428,False
66,74,1->6,1,6,13,8,0.6153846153846154,False
66,74,2->5,2,5,6,8,1.3333333333333333,True
66,74,2->5,2,5,6,8,1.3333333333333333,True
67,74,0->6,0,6,8,7,0.875,False
67,74,7->5,7,5,6,7,1.1666666666666667,False
68,74,0->2,0,2,6,6,1.0,False
68,74,1->5,1,5,6,6,1.0,False
70,74,0->2,0,2,6,4,0.6666666666666666,False
70,74,0->2,0,2,6,4,0.6666666666666666,False
61,75,3->1,3,1,12,14,1.1666666666666667,False
61,75,3->1,3,1,12,14,1.1666666666666667,False
61,75,3->1,3,1,12,14,1.1666666666666667,False
61,75,3->1,3,1,12,14,1.1666666666666667,False
61,75,3->1,3,1,12,14,1.1666666666666667,False
61,75,3->1,3,1,12,14,1.1666666666666667,False
63,75,3->7,3,7,5,12,2.4,True
65,75,3->6,3,6,13,10,0.7692307692307693,False
65,75,3->6,3,6,13,10,0.7692307692307693,False
67,75,4->6,4,6,7,8,1.1428571428571428,False
67,75,0->5,0,5,5,8,1.6,True
67,75,3->6,3,6,13,8,0.6153846153846154,False
67,75,1->5,1,5,6,8,1.3333333333333333,True
67,75,1->5,1,5,6,8,1.3333333333333333,True
68,75,3->7,3,7,5,7,1.4,True
68,75,0->2,0,2,6,7,1.1666666666666667,False
68,75,1->5,1,5,6,7,1.1666666666666667,False
68,75,3->2,3,2,9,7,0.7777777777777778,False
69,75,4->1,4,1,8,6,0.75,False
69,75,4->1,4,1,8,6,0.75,False
69,75,5->2,5,2,6,6,1.0,False
70,75,7->2,7,2,5,5,1.0,False
71,75,0->2,0,2,6,4,0.6666666666666666,False
71,75,0->2,0,2,6,4,0.6666666666666666,False
71,75,6->2,6,2,12,4,0.3333333333333333,False
71,75,6->2,6,2,12,4,0.3333333333333333,False
61,76,3->6,3,6,13,15,1.1538461538461537,False
61,76,3->6,3,6,13,15,1.1538461538461537,False
61,76,3->6,3,6,13,15,1.1538461538461537,False
61,76,3->6,3,6,13,15,1.1538461538461537,False
61,76,3->6,3,6,13,15,1.1538461538461537,False
63,76,3->7,3,7,5,13,2.6,True
63,76,4->6,4,6,7,13,1.8571428571428572,True
69,76,4->1,4,1,8,7,0.875,False
69,76,4->1,4,1,8,7,0.875,False
69,76,4->1,4,1,8,7,0.875,False
69,76,5->2,5,2,6,7,1.1666666666666667,False
69,76,5->2,5,2,6,7,1.1666666666666667,False
70,76,4->1,4,1,8,6,0.75,False
70,76,7->2,7,2,5,6,1.2,False
71,76,0->2,0,2,6,5,0.8333333333333334,False
71,76,0->2,0,2,6,5,0.8333333333333334,False
71,76,7->2,7,2,5,5,1.0,False
72,76,5->1,5,1,6,4,0.6666666666666666,False
72,76,5->1,5,1,6,4,0.6666666666666666,False
62,77,0->6,0,6,8,15,1.875,True
63,77,3->7,3,7,5,14,2.8,True
69,77,6->2,6,2,12,8,0.6666666666666666,False
69,77,6->2,6,2,12,8,0.6666666666666666,False
69,77,5->2,5,2,6,8,1.3333333333333333,True
69,77,5->2,5,2,6,8,1.3333333333333333,True
69,77,5->2,5,2,6,8,1.3333333333333333,True
70,77,6->5,6,5,9,7,0.7777777777777778,False
71,77,7->2,7,2,5,6,1.2,False
72,77,4->1,4,1,8,5,0.625,False
72,77,7->2,7,2,5,5,1.0,False
73,77,0->2,0,2,6,4,0.6666666666666666,False
73,77,4->2,4,2,10,4,0.4,False
73,77,4->2,4,2,10,4,0.4,False
73,77,4->5,4,5,7,4,0.5714285714285714,False
65,78,3->6,3,6,13,13,1.0,False
65,78,2->1,2,1,10,13,1.3,True
65,78,2->7,2,7,5,13,2.6,True
65,78,2->7,2,7,5,13,2.6,True
70,78,0->2,0,2,6,8,1.3333333333333333,True
70,78,6->5,6,5,9,8,0.8888888888888888,False
70,78,3->2,3,2,9,8,0.8888888888888888,False
70,78,3->2,3,2,9,8,0.8888888888888888,False
71,78,6->1,6,1,13,7,0.5384615384615384,False
71,78,7->2,7,2,5,7,1.4,True
71,78,7->2,7,2,5,7,1.4,True
72,78,4->1,4,1,8,6,0.75,False
72,78,7->2,7,2,5,6,1.2,False
73,78,0->2,0,2,6,5,0.8333333333333334,False
73,78,4->5,4,5,7,5,0.7142857142857143,False
73,78,4->5,4,5,7,5,0.7142857142857143,False
73,78,7->2,7,2,5,5,1.0,False
65,79,3->6,3,6,13,14,1.0769230769230769,False
65,79,3->6,3,6,13,14,1.0769230769230769,False
65,79,3->6,3,6,13,14,1.0769230769230769,False
65,79,2->1,2,1,10,14,1.4,True
66,79,2->5,2,5,6,13,2.1666666666666665,True
66,79,1->5,1,5,6,13,2.1666666666666665,True
70,79,3->2,3,2,9,9,1.0,False
71,79,6->1,6,1,13,8,0.6153846153846154,False
71,79,6->1,6,1,13,8,0.6153846153846154,False
71,79,6->1,6,1,13,8,0.6153846153846154,False
71,79,3->2,3,2,9,8,0.8888888888888888,False
72,79,0->2,0,2,6,7,1.1666666666666667,False
72,79,4->1,4,1,8,7,0.875,False
73,79,4->1,4,1,8,6,0.75,False
73,79,7->2,7,2,5,6,1.2,False
73,79,7->2,7,2,5,6,1.2,False
73,79,7->2,7,2,5,6,1.2,False
74,79,6->3,6,3,11,5,0.45454545454545453,False
68,80,0->2,0,2,6,12,2.0,True
68,80,0->2,0,2,6,12,2.0,True
69,80,7->2,7,2,5,11,2.2,True
70,80,3->2,3,2,9,10,1.1111111111111112,False
70,80,4->1,4,1,8,10,1.25,True
72,80,0->2,0,2,6,8,1.3333333333333333,True
72,80,0->2,0,2,6,8,1.3333333333333333,True
72,80,6->2,6,2,12,8,0.6666666666666666,False
72,80,6->2,6,2,12,8,0.6666666666666666,False
72,80,6->2,6,2,12,8,0.6666666666666666,False
72,80,3->2,3,2,9,8,0.8888888888888888,False
73,80,7->2,7,2,5,7,1.4,True
74,80,4->2,4,2,10,6,0.6,False
75,80,6->2,6,2,13,5,0.38461538461538464,False
76,80,4->2,4,2,10,4,0.4,False
76,80,4->2,4,2,10,4,0.4,False
67,81,3->2,3,2,9,14,1.5555555555555556,True
69,81,6->0,6,0,8,12,1.5,True
69,81,6->0,6,0,8,12,1.5,True
70,81,6->5,6,5,9,11,1.2222222222222223,True
70,81,3->2,3,2,9,11,1.2222222222222223,True
70,81,3->2,3,2,9,11,1.2222222222222223,True
70,81,3->2,3,2,9,11,1.2222222222222223,True
72,81,3->2,3,2,9,9,1.0,False
72,81,3->2,3,2,9,9,1.0,False
73,81,4->1,4,1,8,8,1.0,False
73,81,4->1,4,1,8,8,1.0,False
73,81,0->3,0,3,6,8,1.3333333333333333,True
74,81,4->2,4,2,10,7,0.7,False
75,81,6->2,6,2,13,6,0.46153846153846156,False
75,81,4->2,4,2,10,6,0.6,False
75,81,6->3,6,3,11,6,0.5454545454545454,False
77,81,1->2,1,2,10,4,0.4,False
70,82,3->2,3,2,9,12,1.3333333333333333,True
70,82,3->2,3,2,9,12,1.3333333333333333,True
76,82,4->2,4,2,10,6,0.6,False
76,82,4->2,4,2,10,6,0.6,False
76,82,4->2,4,2,10,6,0.6,False
76,82,4->2,4,2,10,6,0.6,False
77,82,1->2,1,2,10,5,0.5,False
71,83,4->1,4,1,8,12,1.5,True
71,83,4->1,4,1,8,12,1.5,True
71,83,4->1,4,1,8,12,1.5,True
71,83,7->2,7,2,5,12,2.4,True
71,83,7->2,7,2,5,12,2.4,True
72,83,3->2,3,2,9,11,1.2222222222222223,True
73,83,7->2,7,2,5,10,2.0,True
73,83,7->2,7,2,5,10,2.0,True
74,83,4->2,4,2,10,9,0.9,False
74,83,4->2,4,2,10,9,0.9,False
74,83,4->2,4,2,10,9,0.9,False
74,83,4->5,4,5,7,9,1.2857142857142858,True
74,83,6->3,6,3,11,9,0.8181818181818182,False
77,83,6->3,6,3,11,6,0.5454545454545454,False
77,83,6->3,6,3,11,6,0.5454545454545454,False
77,83,6->3,6,3,11,6,0.5454545454545454,False
78,83,0->2,0,2,6,5,0.8333333333333334,False
78,83,1->5,1,5,6,5,0.8333333333333334,False
78,83,1->5,1,5,6,5,0.8333333333333334,False
78,83,1->5,1,5,6,5,0.8333333333333334,False
78,83,0->3,0,3,6,5,0.8333333333333334,False
78,83,7->2,7,2,5,5,1.0,False
79,83,4->5,4,5,6,4,0.6666666666666666,False
79,83,1->2,1,2,10,4,0.4,False
61,84,3->6,3,6,13,23,1.7692307692307692,True
71,84,4->1,4,1,8,13,1.625,True
72,84,3->2,3,2,9,12,1.3333333333333333,True
74,84,4->2,4,2,10,10,1.0,False
74,84,4->2,4,2,10,10,1.0,False
74,84,4->2,4,2,10,10,1.0,False
74,84,4->5,4,5,7,10,1.4285714285714286,True
74,84,6->3,6,3,11,10,0.9090909090909091,False
75,84,4->2,4,2,10,9,0.9,False
75,84,4->2,4,2,10,9,0.9,False
75,84,4->2,4,2,10,9,0.9,False
77,84,6->3,6,3,11,7,0.6363636363636364,False
77,84,6->3,6,3,11,7,0.6363636363636364,False
78,84,1->2,1,2,10,6,0.6,False
78,84,1->2,1,2,10,6,0.6,False
78,84,1->2,1,2,10,6,0.6,False
78,84,1->2,1,2,10,6,0.6,False
78,84,1->5,1,5,6,6,1.0,False
78,84,1->5,1,5,6,6,1.0,False
78,84,6->4,6,4,8,6,0.75,False
61,85,3->6,3,6,13,24,1.8461538461538463,True
72,85,3->2,3,2,9,13,1.4444444444444444,True
74,85,0->2,0,2,6,11,1.8333333333333333,True
74,85,4->2,4,2,10,11,1.1,False
75,85,4->2,4,2,10,10,1.0,False
75,85,1->5,1,5,6,10,1.6666666666666667,True
76,85,1->5,1,5,6,9,1.5,True
76,85,0->3,0,3,6,9,1.5,True
76,85,0->3,0,3,6,9,1.5,True
76,85,7->2,7,2,5,9,1.8,True
76,85,6->3,6,3,11,9,0.8181818181818182,False
78,85,1->2,1,2,10,7,0.7,False
78,85,1->2,1,2,10,7,0.7,False
79,85,1->2,1,2,10,6,0.6,False
79,85,1->5,1,5,6,6,1.0,False
79,85,0->3,0,3,6,6,1.0,False
79,85,7->2,7,2,5,6,1.2,False
79,85,6->3,6,3,11,6,0.5454545454545454,False
75,86,0->2,0,2,6,11,1.8333333333333333,True
75,86,6->2,6,2,13,11,0.8461538461538461,False
75,86,6->3,6,3,11,11,1.0,False
76,86,0->3,0,3,6,10,1.6666666666666667,True
76,86,7->2,7,2,5,10,2.0,True
76,86,6->3,6,3,11,10,0.9090909090909091,False
79,86,1->5,1,5,6,7,1.1666666666666667,False
79,86,6->3,6,3,11,7,0.6363636363636364,False
79,86,6->3,6,3,11,7,0.6363636363636364,False
79,86,6->3,6,3,11,7,0.6363636363636364,False
79,86,6->3,6,3,11,7,0.6363636363636364,False
79,86,6->3,6,3,11,7,0.6363636363636364,False
81,86,6->7,6,7,8,5,0.625,False
81,86,6->3,6,3,11,5,0.45454545454545453,False
81,86,6->3,6,3,11,5,0.45454545454545453,False
82,86,4->1,4,1,8,4,0.5,False
74,87,6->5,6,5,9,13,1.4444444444444444,True
75,87,1->5,1,5,6,12,2.0,True
75,87,6->3,6,3,11,12,1.0909090909090908,False
76,87,4->2,4,2,10,11,1.1,False
76,87,4->2,4,2,10,11,1.1,False
77,87,6->2,6,2,12,10,0.8333333333333334,False
77,87,4->5,4,5,6,10,1.6666666666666667,True
77,87,1->2,1,2,10,10,1.0,False
77,87,1->2,1,2,10,10,1.0,False
77,87,1->2,1,2,10,10,1.0,False
77,87,1->5,1,5,6,10,1.6666666666666667,True
77,87,7->2,7,2,5,10,2.0,True
77,87,6->3,6,3,11,10,0.9090909090909091,False
77,87,6->3,6,3,11,10,0.9090909090909091,False
78,87,1->5,1,5,6,9,1.5,True
78,87,0->3,0,3,6,9,1.5,True
80,87,6->5,6,5,9,7,0.7777777777777778,False
80,87,6->3,6,3,11,7,0.6363636363636364,False
80,87,6->3,6,3,11,7,0.6363636363636364,False
81,87,6->7,6,7,8,6,0.75,False
81,87,6->0,6,0,8,6,0.75,False
81,87,6->3,6,3,11,6,0.5454545454545454,False
81,87,6->3,6,3,11,6,0.5454545454545454,False
81,87,6->3,6,3,11,6,0.5454545454545454,False
81,87,6->3,6,3,11,6,0.5454545454545454,False
81,87,6->3,6,3,11,6,0.5454545454545454,False
81,87,6->3,6,3,11,6,0.5454545454545454,False
82,87,2->7,2,7,5,5,1.0,False
83,87,2->7,2,7,5,4,0.8,False
62,88,0->6,0,6,8,26,3.25,True
74,88,6->5,6,5,9,14,1.5555555555555556,True
77,88,4->5,4,5,6,11,1.8333333333333333,True
78,88,0->3,0,3,6,10,1.6666666666666667,True
78,88,0->3,0,3,6,10,1.6666666666666667,True
78,88,0->3,0,3,6,10,1.6666666666666667,True
78,88,0->3,0,3,6,10,1.6666666666666667,True
78,88,0->3,0,3,6,10,1.6666666666666667,True
80,88,2->5,2,5,6,8,1.3333333333333333,True
80,88,2->5,2,5,6,8,1.3333333333333333,True
80,88,7->3,7,3,7,8,1.1428571428571428,False
80,88,7->3,7,3,7,8,1.1428571428571428,False
80,88,6->3,6,3,11,8,0.7272727272727273,False
80,88,6->3,6,3,11,8,0.7272727272727273,False
81,88,1->5,1,5,6,7,1.1666666666666667,False
81,88,1->5,1,5,6,7,1.1666666666666667,False
81,88,1->5,1,5,6,7,1.1666666666666667,False
81,88,6->7,6,7,8,7,0.875,False
82,88,2->5,2,5,6,6,1.0,False
82,88,2->5,2,5,6,6,1.0,False
82,88,6->5,6,5,9,6,0.6666666666666666,False
82,88,0->3,0,3,6,6,1.0,False
82,88,6->3,6,3,12,6,0.5,False
82,88,6->3,6,3,12,6,0.5,False
83,88,2->7,2,7,5,5,1.0,False
75,89,6->2,6,2,13,14,1.0769230769230769,False
75,89,1->5,1,5,6,14,2.3333333333333335,True
77,89,6->3,6,3,11,12,1.0909090909090908,False
79,89,4->5,4,5,6,10,1.6666666666666667,True
79,89,0->3,0,3,6,10,1.6666666666666667,True
79,89,7->2,7,2,5,10,2.0,True
80,89,6->5,6,5,9,9,1.0,False
80,89,7->3,7,3,7,9,1.2857142857142858,True
80,89,6->3,6,3,11,9,0.8181818181818182,False
82,89,2->5,2,5,6,7,1.1666666666666667,False
82,89,6->5,6,5,9,7,0.7777777777777778,False
82,89,6->5,6,5,9,7,0.7777777777777778,False
82,89,4->1,4,1,8,7,0.875,False
82,89,0->3,0,3,6,7,1.1666666666666667,False
83,89,4->5,4,5,6,6,1.0,False
83,89,0->3,0,3,6,6,1.0,False
79,90,4->5,4,5,6,11,1.8333333333333333,True
80,90,2->5,2,5,6,10,1.6666666666666667,True
80,90,6->5,6,5,9,10,1.1111111111111112,False
82,90,4->5,4,5,6,8,1.3333333333333333,True
82,90,2->7,2,7,5,8,1.6,True
82,90,0->3,0,3,6,8,1.3333333333333333,True
82,90,6->3,6,3,12,8,0.6666666666666666,False
83,90,6->5,6,5,9,7,0.7777777777777778,False
84,90,4->5,4,5,6,6,1.0,False
84,90,4->5,4,5,6,6,1.0,False
84,90,7->3,7,3,7,6,0.8571428571428571,False
84,90,0->3,0,3,6,6,1.0,False
84,90,0->3,0,3,6,6,1.0,False
84,90,0->3,0,3,6,6,1.0,False
90,90,3->0,3,0,7,0,0.0,False
90,90,3->0,3,0,7,0,0.0,False
90,90,3->0,3,0,7,0,0.0,False
90,90,7->2,7,2,5,0,0.0,False
77,91,0->2,0,2,6,14,2.3333333333333335,True
77,91,4->5,4,5,6,14,2.3333333333333335,True
77,91,4->5,4,5,6,14,2.3333333333333335,True
77,91,1->2,1,2,10,14,1.4,True
81,91,6->3,6,3,11,10,0.9090909090909091,False
82,91,4->1,4,1,8,9,1.125,False
82,91,0->3,0,3,6,9,1.5,True
82,91,0->3,0,3,6,9,1.5,True
83,91,6->3,6,3,11,8,0.7272727272727273,False
83,91,6->3,6,3,11,8,0.7272727272727273,False
83,91,6->3,6,3,11,8,0.7272727272727273,False
83,91,6->3,6,3,11,8,0.7272727272727273,False
83,91,6->3,6,3,11,8,0.7272727272727273,False
84,91,4->5,4,5,6,7,1.1666666666666667,False
84,91,4->5,4,5,6,7,1.1666666666666667,False
84,91,4->5,4,5,6,7,1.1666666666666667,False
84,91,4->5,4,5,6,7,1.1666666666666667,False
84,91,7->3,7,3,7,7,1.0,False
84,91,0->3,0,3,6,7,1.1666666666666667,False
84,91,0->3,0,3,6,7,1.1666666666666667,False
85,91,2->5,2,5,6,6,1.0,False
85,91,2->5,2,5,6,6,1.0,False
91,91,3->6,3,6,13,0,0.0,False
91,91,3->6,3,6,13,0,0.0,False
79,92,4->5,4,5,6,13,2.1666666666666665,True
81,92,1->5,1,5,6,11,1.8333333333333333,True
82,92,2->5,2,5,6,10,1.6666666666666667,True
83,92,0->3,0,3,6,9,1.5,True
83,92,6->3,6,3,11,9,0.8181818181818182,False
85,92,2->5,2,5,6,7,1.1666666666666667,False
85,92,2->5,2,5,6,7,1.1666666666666667,False
85,92,7->3,7,3,7,7,1.0,False
85,92,7->3,7,3,7,7,1.0,False
85,92,4->1,4,1,8,7,0.875,False
85,92,0->3,0,3,6,7,1.1666666666666667,False
86,92,2->3,2,3,8,6,0.75,False
79,93,4->5,4,5,6,14,2.3333333333333335,True
79,93,4->5,4,5,6,14,2.3333333333333335,True
79,93,4->5,4,5,6,14,2.3333333333333335,True
80,93,2->5,2,5,6,13,2.1666666666666665,True
80,93,2->5,2,5,6,13,2.1666666666666665,True
83,93,2->5,2,5,6,10,1.6666666666666667,True
83,93,2->5,2,5,6,10,1.6666666666666667,True
83,93,2->5,2,5,6,10,1.6666666666666667,True
85,93,7->3,7,3,7,8,1.1428571428571428,False
86,93,0->3,0,3,6,7,1.1666666666666667,False
86,93,2->3,2,3,8,7,0.875,False
88,93,4->6,4,6,7,5,0.7142857142857143,False
89,93,5->0,5,0,5,4,0.8,False
89,93,5->0,5,0,5,4,0.8,False
80,94,2->5,2,5,6,14,2.3333333333333335,True
80,94,2->5,2,5,6,14,2.3333333333333335,True
81,94,4->5,4,5,6,13,2.1666666666666665,True
81,94,4->5,4,5,6,13,2.1666666666666665,True
81,94,4->5,4,5,6,13,2.1666666666666665,True
83,94,2->5,2,5,6,11,1.8333333333333333,True
